,movieId,title,genres,rating,tag
537,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,4.1477272727272725,"['holocaust', 'bittersweet', 'emotional', 'heartwarming', 'poignant', 'sentimental', 'tear jerker', 'tearjerking']"
538,2329,American History X (1998),Crime|Drama,4.217054263565892,"['thought-provoking', 'racism', 'edward norton', 'emotional', 'politics']"
539,2334,"Siege, The (1998)",Action|Thriller,2.8076923076923075,['terrorism']
540,2335,"Waterboy, The (1998)",Comedy,3.1785714285714284,['football']
541,2336,Elizabeth (1998),Drama,3.6739130434782608,['england']
542,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,4.285714285714286,['in netflix queue']
543,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.516304347826087,['pixar']
544,2357,Central Station (Central do Brasil) (1998),Drama,4.416666666666667,['south america']
545,2360,"Celebration, The (Festen) (1998)",Drama,4.458333333333333,['in netflix queue']
546,2387,Very Bad Things (1998),Comedy|Crime,3.4375,"['dark comedy', 'dark humor']"
547,2390,Little Voice (1998),Comedy,3.9285714285714284,['in netflix queue']
548,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.7954545454545454,['heist']
549,2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,3.1515151515151514,"['cameo:whoopi goldberg', 'space opera', 'star trek']"
550,2394,"Prince of Egypt, The (1998)",Animation|Musical,3.5,"['bible', 'moses']"
551,2396,Shakespeare in Love (1998),Comedy|Drama|Romance,3.777173913043478,['england']
552,2410,Rocky III (1982),Action|Drama,2.7291666666666665,['boxing']
553,2411,Rocky IV (1985),Action|Drama,2.706896551724138,['boxing']
554,2412,Rocky V (1990),Action|Drama,1.9411764705882353,['boxing']
555,2420,"Karate Kid, The (1984)",Drama,3.5657894736842106,['martial arts']
556,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.7758620689655173,['martial arts']
557,2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,1.75,['martial arts']
558,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.566666666666667,['christmas']
559,2424,You've Got Mail (1998),Comedy|Romance,3.12,"['e-mail', 'remake']"
560,2431,Patch Adams (1998),Comedy|Drama,3.3703703703703702,"['doctors', 'bad']"
561,2442,Hilary and Jackie (1998),Drama,3.8333333333333335,['in netflix queue']
562,2463,Ruthless People (1986),Comedy,3.3214285714285716,['kidnapping']
563,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,3.75,['religion']
564,2470,Crocodile Dundee (1986),Adventure|Comedy,3.175438596491228,['australia']
565,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,2.4791666666666665,['australia']
566,2491,Simply Irresistible (1999),Comedy|Romance,3.6,['food']
567,2494,"Last Days, The (1998)",Documentary,4.0,"['holocaust', 'hungary']"
568,2502,Office Space (1999),Comedy|Crime,4.090425531914893,"['stapler', 'workplace']"
569,2505,8MM (1999),Drama|Mystery|Thriller,2.9444444444444446,['nicolas cage']
570,2506,"Other Sister, The (1999)",Comedy|Drama|Romance,3.3333333333333335,['disability']
571,2517,Christine (1983),Horror,2.95,['stephen king']
572,2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,3.8035714285714284,['twist ending']
573,2550,"Haunting, The (1963)",Horror|Thriller,4.0,['ghosts']
574,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,3.0833333333333335,['evil children']
575,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,3.1666666666666665,['evil children']
576,2565,"King and I, The (1956)",Drama|Musical|Romance,4.166666666666667,['siam']
577,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,4.192446043165468,"['martial arts', 'sci-fi', 'alternate universe', 'philosophy', 'post apocalyptic']"
578,2572,10 Things I Hate About You (1999),Comedy|Romance,3.5277777777777777,['shakespeare sort of']
579,2579,Following (1998),Crime|Mystery|Thriller,3.8333333333333335,"['black and white', 'christopher nolan', 'directorial debut', 'mindfuck', 'not linear', 'twist ending', 'black and white']"
580,2581,Never Been Kissed (1999),Comedy|Romance,2.9583333333333335,['high school']
581,2583,Cookie's Fortune (1999),Comedy|Drama,3.875,['southern us']
582,2598,Pushing Tin (1999),Comedy,2.84,['golfing']
583,2600,eXistenZ (1999),Action|Sci-Fi|Thriller,3.8636363636363638,['virtual reality']
584,2612,Mildred Pierce (1945),Drama|Film-Noir,4.0,['motherhood']
585,2616,Dick Tracy (1990),Action|Crime,2.8846153846153846,['comic book']
586,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,3.107142857142857,"['prequel', 'the force']"
587,2640,Superman (1978),Action|Adventure|Sci-Fi,3.6065573770491803,['superhero']
588,2641,Superman II (1980),Action|Sci-Fi,3.020408163265306,['superhero']
589,2642,Superman III (1983),Action|Adventure|Sci-Fi,2.25,['superhero']
590,2648,Frankenstein (1931),Drama|Horror|Sci-Fi,3.909090909090909,['in netflix queue']
591,2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,3.5,['aliens']
592,2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,3.1666666666666665,['classic']
593,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,3.769230769230769,['1950s']
594,2677,Buena Vista Social Club (1999),Documentary|Musical,4.375,['in netflix queue']
595,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,4.0,['alternate endings']
596,2693,Trekkies (1997),Documentary,3.375,['star trek']
597,2694,Big Daddy (1999),Comedy,3.1979166666666665,['adam sandler']
598,2699,Arachnophobia (1990),Comedy|Horror,2.811320754716981,['spiders']
599,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,3.861842105263158,"['adult humor', 'controversial', 'crude humor', 'free speech', 'parody', 'satire', 'south park', 'trey parker']"
600,2706,American Pie (1999),Comedy|Romance,3.378640776699029,"['best comedy', 'chris klein', 'dumb', 'jason biggs', 'not funny', 'pizza beer', 'seann william scott', 'teen']"
601,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,2.796875,"['claims to be true', 'video']"
602,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,3.4622641509433962,['sexuality']
603,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,3.775,['ghosts']
604,2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,3.0,['ghosts']
605,2719,"Haunting, The (1999)",Horror|Thriller,2.1153846153846154,['remake']
606,2723,Mystery Men (1999),Action|Comedy|Fantasy,3.08974358974359,['superhero']
607,2726,"Killing, The (1956)",Crime|Film-Noir,4.055555555555555,['heist']
608,2728,Spartacus (1960),Action|Drama|Romance|War,3.576923076923077,"['crucifixion', 'rome', 'slavery']"
609,2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,4.0,"['emotional', 'gentle', 'heartwarming', 'lyrical', 'reflective']"
610,2745,"Mission, The (1986)",Drama,3.5,"['missionary', 'priest']"
611,2750,Radio Days (1987),Comedy|Drama,3.142857142857143,"['nostalgia', 'radio']"
612,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,4.051282051282051,"['robots', 'animation']"
613,2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,3.893854748603352,"['atmospheric', 'bruce willis', 'ghosts', 'imdb top 250', 'mindfuck', 'stylized', 'twist ending', 'ghosts', 'i see dead people']"
614,2787,Cat's Eye (1985),Horror,2.4166666666666665,['stephen king']
615,2791,Airplane! (1980),Comedy,3.8563218390804597,"['aviation', 'spoof']"
616,2797,Big (1988),Comedy|Drama|Fantasy|Romance,3.71978021978022,['children']
617,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,4.5,['gambling']
618,2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,2.923076923076923,['lawyers']
619,2804,"Christmas Story, A (1983)",Children|Comedy,3.9727272727272727,['christmas']
620,2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,2.272727272727273,['aliens']
621,2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,3.473684210526316,['beatles']
622,2871,Deliverance (1972),Adventure|Drama|Thriller,3.9,['river']
623,2872,Excalibur (1981),Adventure|Fantasy,3.64,"['england', 'king arthur']"
624,2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,4.25,['in netflix queue']
625,2915,Risky Business (1983),Comedy,3.4404761904761907,['prostitution']
626,2918,Ferris Bueller's Day Off (1986),Comedy,3.8394495412844036,['high school']
627,2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,3.8125,"['academy award (best supporting actress)', 'indonesia', 'journalism']"
628,2927,Brief Encounter (1946),Drama|Romance,3.5,['adultery']
629,2935,"Lady Eve, The (1941)",Comedy|Romance,4.0,['gambling']
630,2937,"Palm Beach Story, The (1942)",Comedy,4.1,['screwball']
631,2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,4.0,['nightclub']
632,2941,South Pacific (1958),Musical|Romance|War,3.7777777777777777,['island']
633,2943,Indochine (1992),Drama|Romance,4.166666666666667,['vietnam']
634,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,3.9358974358974357,['bad']
635,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,3.5416666666666665,['gambling']
636,2953,Home Alone 2: Lost in New York (1992),Children|Comedy,2.5161290322580645,"['family', 'funny', 'macaulay culkin', 'sequel']"
637,2959,Fight Club (1999),Action|Crime|Drama|Thriller,4.272935779816514,"['dark comedy', 'psychology', 'thought-provoking', 'twist ending', 'dark comedy', 'violence', 'action', 'atmospheric', 'based on a book', 'brad pitt', 'challenging', 'chuck palahniuk', 'classic', 'clever', 'complicated', 'consumerism', 'crime', 'dark', 'dark comedy', 'david fincher', 'disturbing', 'double life', 'edward norton', 'fighting', 'great acting', 'helena bonham carter', 'imaginary friend', 'imdb top 250', 'mental illness', 'mind-blowing', 'mindfuck', 'narrated', 'nudity (topless)', 'palahnuik', 'philosophical', 'philosophy', 'postmodern', 'powerful ending', 'psychological', 'psychological thriller', 'psychology', 'quirky', 'satirical', 'schizophrenia', 'social commentary', 'societal criticism', 'stylized', 'surreal', 'terrorism', 'thought-provoking', 'twist', 'twist ending', 'violence', 'violent']"
638,2966,"Straight Story, The (1999)",Adventure|Drama,3.9285714285714284,"['brothers', 'lawn mower']"
639,2967,"Bad Seed, The (1956)",Drama|Thriller,4.0,['evil children']
640,2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,3.731707317073171,['time travel']
641,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,3.5721649484536084,['live action/animation']
642,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,3.9583333333333335,"['anime', 'adventure', 'atmospheric', 'fantasy world', 'studio ghibli', 'surreal']"
643,3006,"Insider, The (1999)",Drama|Thriller,3.7419354838709675,"['tobacco', 'true story']"
644,3007,American Movie (1999),Documentary,3.75,['in netflix queue']
645,3011,"They Shoot Horses, Don't They? (1969)",Drama,3.25,['dance marathon']
646,3028,"Taming of the Shrew, The (1967)",Comedy,2.5,['shakespeare']
647,3030,Yojimbo (1961),Action|Adventure,4.230769230769231,['samurai']
648,3039,Trading Places (1983),Comedy,3.730769230769231,"['class', 'dan aykroyd']"
649,3040,Meatballs (1979),Comedy,3.2222222222222223,['camp']
650,3044,Dead Again (1991),Mystery|Romance|Thriller,3.769230769230769,"['memory', 'music']"
651,3052,Dogma (1999),Adventure|Comedy|Fantasy,3.6455696202531644,"['irreverent', 'jay and silent bob', 'kevin smith', 'satire', 'religion']"
652,3060,"Commitments, The (1991)",Comedy|Drama|Musical,3.8666666666666667,['in netflix queue']
653,3071,Stand and Deliver (1988),Comedy|Drama,3.5,['high school']
654,3072,Moonstruck (1987),Comedy|Romance,3.5555555555555554,['new york']
655,3077,42 Up (1998),Documentary,4.0,"['in netflix queue', 'up series']"
656,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,3.475806451612903,['ichabod crane']
657,3087,Scrooged (1988),Comedy|Fantasy|Romance,3.1666666666666665,"['christmas', 'new york']"
658,3095,"Grapes of Wrath, The (1940)",Drama,4.111111111111111,"['depression', 'dust bowl']"
659,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,3.6666666666666665,['remade']
660,3098,"Natural, The (1984)",Drama,3.6458333333333335,"['baseball', 'sports']"
661,3101,Fatal Attraction (1987),Drama|Thriller,3.0972222222222223,['adultery']
662,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,3.8055555555555554,['homeless']
663,3111,Places in the Heart (1984),Drama,4.25,['racism']
664,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,3.8608247422680413,"['animation', 'disney', 'funny', 'original', 'pixar', 'sequel', 'tom hanks', 'pixar']"
665,3115,Flawless (1999),Drama,4.0,['men in drag']
666,3125,"End of the Affair, The (1999)",Drama,4.0,['graham greene']
667,3134,Grand Illusion (La grande illusion) (1937),Drama|War,3.7142857142857144,"['downbeat', 'poignant']"
668,3135,"Great Santini, The (1979)",Drama,3.6666666666666665,['fatherhood']
669,3147,"Green Mile, The (1999)",Crime|Drama,4.148648648648648,['stephen king']
670,3152,"Last Picture Show, The (1971)",Drama,4.5,['black-and-white']
671,3160,Magnolia (1999),Drama,3.7115384615384617,['l.a.']
672,3174,Man on the Moon (1999),Comedy|Drama,3.4871794871794872,['andy kaufman']
673,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,3.58,['spoof']
674,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,3.336734693877551,"['based on a book', 'creepy', 'disturbing', 'jude law', 'murder', 'obsession', 'psychology', 'secrets', 'serial killer', 'suspense', 'europe', 'murder']"
675,3178,"Hurricane, The (1999)",Drama,3.53125,['boxing']
676,3181,Titus (1999),Drama,3.9166666666666665,['shakespeare']
677,3186,"Girl, Interrupted (1999)",Drama,3.4642857142857144,"['asylum', 'based on a true story', 'brittany murphy', 'mental hospital', 'psychology', 'winona ryder']"
678,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,3.0,['in netflix queue']
679,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,3.4761904761904763,['high school']
680,3211,"Cry in the Dark, A (1988)",Drama,3.75,"['a dingo ate my baby', 'australia']"
681,3247,Sister Act (1992),Comedy|Crime,3.0277777777777777,['nuns']
682,3250,Alive (1993),Drama,3.1666666666666665,['in netflix queue']
683,3258,Death Becomes Her (1992),Comedy|Fantasy,2.8666666666666667,['plastic surgery']
684,3259,Far and Away (1992),Adventure|Drama|Romance,3.1363636363636362,['ireland']
685,3260,Howards End (1992),Drama,4.0,['e.m. forster']
686,3263,White Men Can't Jump (1992),Comedy|Drama,3.0454545454545454,['basketball']
687,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,4.0,"['gun fu', 'heroic bloodshed']"
688,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,4.5,"['black comedy', 'crazy', 'dark', 'dark comedy', 'dark humor', 'serial killer']"
689,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,2.7916666666666665,['figure skating']
690,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2.6724137931034484,"['slasher', 'spoof']"
691,3281,"Brandon Teena Story, The (1998)",Documentary,2.0,['sexuality']
692,3306,"Circus, The (1928)",Comedy,4.125,"['big top', 'circus']"
693,3307,City Lights (1931),Comedy|Drama|Romance,3.8461538461538463,['blind']
694,3310,"Kid, The (1921)",Comedy|Drama,4.1,['orphans']
695,3317,Wonder Boys (2000),Comedy|Drama,3.659090909090909,['writing']
696,3330,Splendor in the Grass (1961),Drama|Romance,4.25,"['adolescence', 'sexuality']"
697,3341,Born Yesterday (1950),Comedy,4.285714285714286,['remade']
698,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,3.7045454545454546,['basketball']
699,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,4.5,['subway']
700,3385,Volunteers (1985),Comedy,2.8125,['peace corp']
701,3386,JFK (1991),Drama|Mystery|Thriller,3.5,"['politics', 'president']"
702,3408,Erin Brockovich (2000),Drama,3.5285714285714285,"['scandal', 'true story']"
703,3420,...And Justice for All (1979),Drama|Thriller,3.1666666666666665,['lawyers']
704,3421,Animal House (1978),Comedy,3.693548387096774,"['college', 'toga']"
705,3424,Do the Right Thing (1989),Drama,4.037037037037037,"['racism', 'great cinematography']"
706,3429,Creature Comforts (1989),Animation|Comedy,4.25,['aardman']
707,3435,Double Indemnity (1944),Crime|Drama|Film-Noir,4.323529411764706,['insurance']
708,3447,"Good Earth, The (1937)",Drama,4.0,['pearl s buck']
709,3451,Guess Who's Coming to Dinner (1967),Drama,4.545454545454546,"['hepburn and tracy', 'interracial marriage', 'prejudice', 'racism']"
710,3461,Lord of the Flies (1963),Adventure|Drama|Thriller,3.0384615384615383,['island']
711,3462,Modern Times (1936),Comedy|Drama|Romance,3.72,['factory']
712,3468,"Hustler, The (1961)",Drama,4.333333333333333,['pool']
713,3469,Inherit the Wind (1960),Drama,4.083333333333333,"['court', 'evolution', 'religion']"
714,3475,"Place in the Sun, A (1951)",Drama|Romance,4.5,['class']
715,3481,High Fidelity (2000),Comedy|Drama|Romance,3.6666666666666665,"['music', 'nick hornby']"
716,3489,Hook (1991),Adventure|Comedy|Fantasy,3.358490566037736,['peter pan']
717,3498,Midnight Express (1978),Drama,4.0,['in netflix queue']
718,3499,Misery (1990),Drama|Horror|Thriller,3.840909090909091,"['claustrophobic', 'horror', 'scary', 'stephen king', 'suspenseful', 'tense', 'thriller']"
719,3502,My Life (1993),Drama,3.5,['death']
720,3504,Network (1976),Comedy|Drama,4.0227272727272725,['journalism']
721,3507,"Odd Couple, The (1968)",Comedy,4.066666666666666,['in netflix queue']
722,3512,Return to Me (2000),Drama|Romance,3.5625,['transplants']
723,3515,Me Myself I (2000),Comedy|Romance,3.611111111111111,['alternate endings']
724,3526,Parenthood (1989),Comedy|Drama,3.7,['families']
725,3527,Predator (1987),Action|Sci-Fi|Thriller,3.581967213114754,"['aliens', 'sci-fi', 'scifi cult', 'aliens', 'arnold schwarzenegger', 'dialogue', 'guns', 'jesse ventura', 'macho', 'sci-fi', 'scifi cult']"
726,3528,"Prince of Tides, The (1991)",Drama|Romance,3.4,['psychiatrist']
727,3536,Keeping the Faith (2000),Comedy|Drama|Romance,3.4523809523809526,"['priest', 'rabbi']"
728,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,4.5,['show business']
729,3548,Auntie Mame (1958),Comedy|Drama,3.7,['1920s']
730,3549,Guys and Dolls (1955),Comedy|Musical|Romance,3.9375,['gambling']
731,3552,Caddyshack (1980),Comedy,3.826923076923077,['golf']
732,3556,"Virgin Suicides, The (1999)",Drama|Romance,3.769230769230769,"['sofia coppola', '1970s', 'suicide']"
733,3559,Limelight (1952),Comedy|Drama|Romance,3.6666666666666665,['in netflix queue']
734,3566,"Big Kahuna, The (2000)",Comedy|Drama,2.875,"['business', 'religion']"
735,3578,Gladiator (2000),Action|Adventure|Drama,3.9382352941176473,"['ancient rome', 'epic', 'history', 'imdb top 250', 'revenge', 'rome', 'russell crowe', 'romans']"
736,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,2.94,['pee wee herman']
737,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,4.071428571428571,['mining']
738,3671,Blazing Saddles (1974),Comedy|Western,3.935483870967742,"['dark humor', 'easygoing', 'silly']"
739,3675,White Christmas (1954),Comedy|Musical|Romance,4.1875,['christmas']
740,3676,Eraserhead (1977),Drama|Horror,3.75,"['in netflix queue', 'art house', 'atmospheric', 'creepy', 'cryptic', 'dark', 'disturbing', 'dreamlike', 'enigmatic', 'fucked up', 'gruesome', 'hallucinatory', 'insane', 'paranoid', 'strange', 'surreal', 'weird']"
741,3683,Blood Simple (1984),Crime|Drama|Film-Noir,4.0,['coen brothers']
742,3712,Soapdish (1991),Comedy,2.8333333333333335,['television']
743,3723,Hamlet (1990),Drama,3.8,['shakespeare']
744,3724,Coming Home (1978),Drama|War,3.3,['vietnam']
745,3730,"Conversation, The (1974)",Drama|Mystery,4.205882352941177,['spying']
746,3735,Serpico (1973),Crime|Drama,3.7941176470588234,['police']
747,3793,X-Men (2000),Action|Adventure|Sci-Fi,3.699248120300752,"['action', 'comic book', 'hugh jackman', 'marvel', 'superhero', 'superhero']"
748,3801,Anatomy of a Murder (1959),Drama|Mystery,4.0,['court']
749,3811,Breaker Morant (1980),Drama|War,3.9285714285714284,['court']
750,3816,"Official Story, The (La historia oficial) (1985)",Drama,4.0,['missing children']
751,3844,Steel Magnolias (1989),Drama,3.3333333333333335,['diabetes']
752,3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,4.0,['disability']
753,3859,"Eyes of Tammy Faye, The (2000)",Documentary,3.75,"['in netflix queue', 'televangelist']"
754,3877,Supergirl (1984),Action|Adventure|Fantasy,2.2222222222222223,['superhero']
755,3897,Almost Famous (2000),Drama,3.8674698795180724,"['music', 'journalism', 'music', 'rolling stone']"
756,3910,Dancer in the Dark (2000),Drama|Musical,3.975,"['blindness', 'factory']"
757,3911,Best in Show (2000),Comedy,3.688679245283019,"['satire', 'dogs']"
758,3932,"Invisible Man, The (1933)",Horror|Sci-Fi,3.5,['invisibility']
759,3948,Meet the Parents (2000),Comedy,3.4175824175824174,"['comedy', 'robert de niro']"
760,3949,Requiem for a Dream (2000),Drama,3.921875,"['drug abuse', 'depressing', 'psychology']"
761,3951,Two Family House (2000),Drama,5.0,['in netflix queue']
762,3967,Billy Elliot (2000),Drama,3.8513513513513513,['ballet']
763,3983,You Can Count on Me (2000),Drama|Romance,4.166666666666667,['family']
764,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,3.0454545454545454,['dr. seuss']
765,3994,Unbreakable (2000),Drama|Sci-Fi,3.4794520547945207,"['superhero', 'atmospheric', 'comics', 'father-son relationship', 'mindfuck', 'unique', 'atmospheric', 'somber']"
766,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,3.8363636363636364,"['china', 'martial arts']"
767,4007,Wall Street (1987),Drama,3.75,['business']
768,4012,Punchline (1988),Comedy|Drama,2.5,['stand-up comedy']
769,4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,2.727272727272727,['bad']
770,4019,Finding Forrester (2000),Drama,3.7142857142857144,['writing']
771,4024,"House of Mirth, The (2000)",Romance,2.1666666666666665,['edith wharton']
772,4025,Miss Congeniality (2000),Comedy|Crime,3.0546875,['pageant']
773,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,3.8085106382978724,['bluegrass']
774,4029,State and Main (2000),Comedy|Drama,3.875,['movies']
775,4034,Traffic (2000),Crime|Drama|Thriller,3.9,"['drugs', 'based on a tv show']"
776,4046,Friendly Persuasion (1956),Drama,4.0,['quakers']
777,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,4.5,['psychopaths']
778,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,3.8181818181818183,['zombies']
779,4113,"Glass Menagerie, The (1987)",Drama,3.0,['tennessee williams']
780,4117,Hope and Glory (1987),Drama,4.333333333333333,['in netflix queue']
781,4138,My Demon Lover (1987),Comedy|Horror,1.0,['demons']
782,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,4.214285714285714,"['atmospheric', 'beautiful', 'bittersweet', 'dreamy', 'elegant', 'heartbreaking', 'intimate', 'loneliness', 'long takes', 'longing', 'melancholic', 'melancholy', 'moody', 'nocturnal', 'romantic', 'unique', 'visually appealing', 'visually stunning']"
783,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,4.125,['death penalty']
784,4164,"Caveman's Valentine, The (2001)",Drama,3.5,"['homeless', 'new york']"
785,4166,Series 7: The Contenders (2001),Action|Drama,2.5,['reality tv']
786,4171,Long Night's Journey Into Day (2000),Documentary,4.0,"[""eugene o'neill""]"
787,4174,Avalon (1990),Drama,3.0,['in netflix queue']
788,4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,4.0,['christmas']
789,4189,"Greatest Story Ever Told, The (1965)",Drama,2.5,"['bible', 'religion']"
790,4190,Elmer Gantry (1960),Drama,4.0,"['preacher', 'religion']"
791,4191,Alfie (1966),Comedy|Drama|Romance,3.25,['sexuality']
792,4204,Losin' It (1983),Comedy,1.0,['virginity']
793,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,3.9166666666666665,"['hannibal lecter', 'serial killer']"
794,4211,Reversal of Fortune (1990),Drama,3.75,['von bulow']
795,4214,Revenge of the Nerds (1984),Comedy,2.8846153846153846,['college']
796,4218,River's Edge (1986),Crime|Drama,3.5,['in netflix queue']
797,4221,Necessary Roughness (1991),Comedy,2.625,['football']
798,4223,Enemy at the Gates (2001),Drama|War,3.5125,"['ed harris', 'jude law', 'rachel weisz', 'sniper', 'world war ii']"
799,4226,Memento (2000),Mystery|Thriller,4.122641509433962,"['dark', 'mindfuck', 'nonlinear', 'psychology', 'twist ending', 'mystery', 'psychological', 'twist ending', 'backwards. memory', 'mystery', 'twist ending', 'cerebral', 'dreamlike']"
800,4232,Spy Kids (2001),Action|Adventure|Children|Comedy,2.9464285714285716,['spying']
801,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,3.623076923076923,['singletons']
802,4259,"Luzhin Defence, The (2000)",Drama|Romance,3.5,['nabokov']
803,4262,Scarface (1983),Action|Crime|Drama,3.9328358208955225,['al pacino']
804,4263,Days of Wine and Roses (1962),Drama,4.0,['alcoholism']
805,4292,Norma Rae (1979),Drama,3.5,['union']
806,4296,Love Story (1970),Drama|Romance,3.0,['death']
807,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,3.8676470588235294,['fairy tales']
808,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,3.5,['in netflix queue']
809,4316,Ice Castles (1978),Drama,2.0,['figure skating']
810,4326,Mississippi Burning (1988),Crime|Drama|Thriller,3.590909090909091,"['race', 'rasicm']"
811,4333,Throw Momma from the Train (1987),Comedy|Crime,3.2,['strangers on a train']
812,4343,Evolution (2001),Comedy|Sci-Fi,3.037037037037037,"['really bad', 'seann william scott']"
813,4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,3.8333333333333335,['holocaust']
814,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,3.8,['in netflix queue']
815,4359,"Seven Year Itch, The (1955)",Comedy,3.375,['adultery']
816,4361,Tootsie (1982),Comedy|Romance,3.421875,['men in drag']
817,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,3.3392857142857144,"['android(s)/cyborg(s)', 'artificial intelligence', 'bittersweet', 'steven spielberg', 'robots']"
818,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,3.857142857142857,['accident']
819,4396,"Cannonball Run, The (1981)",Action|Comedy,2.75,['race']
820,4404,Faust (1926),Drama|Fantasy|Horror,4.0,['in netflix queue']
821,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,3.3548387096774195,['sci-fi']
822,4447,Legally Blonde (2001),Comedy|Romance,3.15625,['lawyers']
823,4448,"Score, The (2001)",Action|Drama,3.55,"['heist', 'boring']"
